departamento,codigodanemunicipio,tipoarea,ano,mes,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
ARAUCA,81736,Rural,2014,4,No,Fuerza publica,Herido,Masculino,6.968055556,-71.93416667,Accidente por MAP,"(6.968055556, -71.93416667)",Fuerza publica
CAQUETA,18410,Rural,2014,4,No,Fuerza publica,Herido,Masculino,1.130555556,-75.10444444,Accidente por MAP,"(1.130555556, -75.10444444)",Sin Información
BOYACA,15223,Rural,2014,4,No,Fuerza publica,Herido,Masculino,6.938333333,-71.99138889,Accidente por MAP,"(6.938333333, -71.99138889)",Fuerza publica
HUILA,41078,Rural,2014,4,No,Fuerza publica,Herido,Masculino,3.0125,-74.87805556,Accidente por MAP,"(3.0125, -74.87805556)",Fuerza publica
CAQUETA,18410,Rural,2014,3,No,Fuerza publica,Herido,Masculino,1.179166667,-75.09972222,Accidente por MAP,"(1.179166667, -75.09972222)",Fuerza publica
CAQUETA,18410,Rural,2014,4,No,Fuerza publica,Herido,Masculino,1.161944444,-75.08805556,Accidente por MAP,"(1.161944444, -75.08805556)",Fuerza publica
ANTIOQUIA,5660,Rural,2004,4,No,Fuerza publica,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)",Fuerza publica
PUTUMAYO,86568,Rural,2011,8,No,Civil,Herido,Femenino,0.502569,-76.49818,Accidente por MAP,"(0.502569, -76.49818)",Sin Información
PUTUMAYO,86568,Rural,2011,8,No,Civil,Muerto,Masculino,0.502569,-76.49818,Accidente por MAP,"(0.502569, -76.49818)",Sin Información
META,50686,Rural,2002,4,No,Fuerza publica,Herido,Masculino,4.528333,-73.626944,Accidente por MAP,"(4.528333, -73.626944)",Fuerza publica
META,50686,Rural,2002,4,No,Fuerza publica,Herido,Masculino,4.528333,-73.626944,Accidente por MAP,"(4.528333, -73.626944)",Fuerza publica
CAQUETA,18410,Rural,2002,10,No,Fuerza publica,Muerto,Masculino,1.332778,-75.295556,Accidente por MAP,"(1.332778, -75.295556)",Fuerza publica
ANTIOQUIA,5647,Rural,2004,4,No,Fuerza publica,Herido,Masculino,6.951944,-75.590772,Accidente por MAP,"(6.951944, -75.590772)",Fuerza publica
ANTIOQUIA,5647,Rural,2004,4,No,Fuerza publica,Muerto,Masculino,6.951944,-75.590772,Accidente por MAP,"(6.951944, -75.590772)",Fuerza publica
CAQUETA,18410,Rural,2004,11,No,Fuerza publica,Herido,Masculino,1.488056,-75.3675,Accidente por MAP,"(1.488056, -75.3675)",Fuerza publica
CAQUETA,18410,Rural,2004,11,No,Fuerza publica,Muerto,Masculino,1.488056,-75.3675,Accidente por MAP,"(1.488056, -75.3675)",Fuerza publica
CAQUETA,18410,Rural,2004,11,No,Fuerza publica,Herido,Masculino,1.488056,-75.3675,Accidente por MAP,"(1.488056, -75.3675)",Fuerza publica
CHOCO,27150,Rural,2005,9,No,Fuerza publica,Herido,Masculino,7.159444,-76.696389,Accidente por MAP,"(7.159444, -76.696389)",Fuerza publica
BOLIVAR,13160,Rural,2006,9,No,Fuerza publica,Herido,Masculino,7.325,-74.072,Accidente por MAP,"(7.325, -74.072)",Fuerza publica
BOLIVAR,13744,Rural,2006,10,No,Fuerza publica,Herido,Masculino,7.700833,-74.129722,Accidente por MAP,"(7.700833, -74.129722)",Fuerza publica
NARINO,52699,Rural,2008,10,No,Fuerza publica,Muerto,Masculino,1.425,-77.81916667,Accidente por MAP,"(1.425, -77.81916667)",Fuerza publica
CAUCA,19821,Rural,2009,8,No,Civil,Herido,Masculino,2.955399,-76.268615,Accidente por MAP,"(2.955399, -76.268615)",Transito por trocha atajo
CAQUETA,18410,Rural,2011,5,No,Fuerza publica,Muerto,Masculino,1.112777778,-75.07722222,Accidente por MAP,"(1.112777778, -75.07722222)",Fuerza publica
CAQUETA,18410,Rural,2011,5,No,Fuerza publica,Muerto,Masculino,1.112777778,-75.07722222,Accidente por MAP,"(1.112777778, -75.07722222)",Fuerza publica
ANTIOQUIA,5790,Rural,2013,7,No,Fuerza publica,Herido,Masculino,7.440277778,-75.54527778,Accidente por MAP,"(7.440277778, -75.54527778)",Fuerza publica
ANTIOQUIA,5895,Rural,2006,8,No,Civil,Herido,Masculino,7.456886264,-74.98355734,Accidente por MAP,"(7.456886264, -74.98355734)",Sin Información
PUTUMAYO,86320,Rural,2004,1,No,Fuerza publica,Herido,Masculino,0.664866,-76.869171,Accidente por MAP,"(0.664866, -76.869171)",Fuerza publica
CAQUETA,18410,Rural,2002,10,No,Fuerza publica,Herido,Masculino,1.494944213,-75.46308951,Accidente por MAP,"(1.494944213, -75.46308951)",Fuerza publica
CAQUETA,18410,Rural,2002,10,No,Fuerza publica,Herido,Masculino,1.494944213,-75.46308951,Accidente por MAP,"(1.494944213, -75.46308951)",Fuerza publica
CAQUETA,18410,Rural,2002,10,No,Fuerza publica,Herido,Masculino,1.494944213,-75.46308951,Accidente por MAP,"(1.494944213, -75.46308951)",Fuerza publica
CAQUETA,18410,Rural,2002,10,No,Fuerza publica,Herido,Masculino,1.494944213,-75.46308951,Accidente por MAP,"(1.494944213, -75.46308951)",Fuerza publica
CAQUETA,18001,Rural,2004,11,No,Civil,Herido,Masculino,1.624372405,-75.62217082,Accidente por MAP,"(1.624372405, -75.62217082)",Sin Información
CHOCO,27800,Rural,2014,4,No,Civil,Herido,Masculino,8.029461993,-77.09952989,Accidente por MAP,"(8.029461993, -77.09952989)","Caza, pesca"
NARINO,52612,Rural,2014,5,No,Civil,Herido,Masculino,1.212529,-77.995412,Accidente por MAP,"(1.212529, -77.995412)","Recogiendo comida, agua ó  madera"
ARAUCA,81794,Rural,2014,5,No,Civil,Herido,Masculino,6.461209,-71.730855,Accidente por MAP,"(6.461209, -71.730855)",Jugando
NORTE DE SANTANDER,54800,Rural,2014,5,No,Fuerza publica,Herido,Masculino,8.688333333,-73.17222222,Accidente por MAP,"(8.688333333, -73.17222222)",Fuerza publica
ANTIOQUIA,5031,Rural,2014,5,No,Fuerza publica,Herido,Masculino,7.101111111,-74.8625,Accidente por MAP,"(7.101111111, -74.8625)",Fuerza publica
NARINO,52835,Rural,2014,5,No,Fuerza publica,Herido,Masculino,1.328611111,-78.62944444,Accidente por MAP,"(1.328611111, -78.62944444)",Fuerza publica
NARINO,52835,Rural,2014,5,No,Fuerza publica,Herido,Masculino,1.328611111,-78.62944444,Accidente por MAP,"(1.328611111, -78.62944444)",Fuerza publica
TOLIMA,73168,Rural,2014,5,No,Fuerza publica,Herido,Masculino,3.875,-75.68972222,Accidente por MAP,"(3.875, -75.68972222)",Fuerza publica
ARAUCA,81794,Rural,2014,5,No,Fuerza publica,Herido,Masculino,6.527222222,-71.67777778,Accidente por MAP,"(6.527222222, -71.67777778)",Fuerza publica
ARAUCA,81794,Rural,2014,5,No,Fuerza publica,Herido,Masculino,6.527222222,-71.67777778,Accidente por MAP,"(6.527222222, -71.67777778)",Fuerza publica
ARAUCA,81794,Rural,2014,5,No,Fuerza publica,Herido,Masculino,6.527222222,-71.67777778,Accidente por MAP,"(6.527222222, -71.67777778)",Fuerza publica
ANTIOQUIA,5361,Rural,2014,4,No,Fuerza publica,Herido,Masculino,7.185555556,-75.94694444,Accidente por MAP,"(7.185555556, -75.94694444)",Fuerza publica
ARAUCA,81065,Rural,2014,5,No,Fuerza publica,Herido,Masculino,6.871111111,-71.54111111,Accidente por MAP,"(6.871111111, -71.54111111)",Fuerza publica
NORTE DE SANTANDER,54670,Rural,2014,4,No,Fuerza publica,Muerto,Masculino,8.391944444,-73.22805556,Accidente por MAP,"(8.391944444, -73.22805556)",Fuerza publica
NORTE DE SANTANDER,54800,Rural,2014,4,No,Fuerza publica,Herido,Masculino,8.605555556,-73.20527778,Accidente por MAP,"(8.605555556, -73.20527778)",Fuerza publica
NARINO,52835,Rural,2014,5,No,Fuerza publica,Herido,Masculino,1.414166667,-78.41888889,Accidente por MAP,"(1.414166667, -78.41888889)",Fuerza publica
NARINO,52835,Rural,2014,5,No,Fuerza publica,Herido,Masculino,1.414166667,-78.41888889,Accidente por MAP,"(1.414166667, -78.41888889)",Fuerza publica
VALLE DEL CAUCA,76275,Rural,2014,5,No,Fuerza publica,Muerto,Masculino,3.273611111,-76.16305556,Accidente por MAP,"(3.273611111, -76.16305556)",Fuerza publica
ANTIOQUIA,5120,Rural,2014,4,No,Fuerza publica,Herido,Masculino,7.438888889,-75.20055556,Accidente por MAP,"(7.438888889, -75.20055556)",Fuerza publica
VALLE DEL CAUCA,76275,Rural,2014,5,No,Fuerza publica,Herido,Masculino,3.243333333,-76.16555556,Accidente por MAP,"(3.243333333, -76.16555556)",Fuerza publica
ANTIOQUIA,5031,Rural,2014,5,No,Fuerza publica,Herido,Masculino,6.972777778,-74.89527778,Accidente por MAP,"(6.972777778, -74.89527778)",Fuerza publica
NARINO,52835,Rural,2014,5,No,Fuerza publica,Muerto,Masculino,1.418333333,-78.68944444,Accidente por MAP,"(1.418333333, -78.68944444)",Fuerza publica
META,50251,Rural,2014,5,No,Fuerza publica,Herido,Masculino,3.576666667,-73.95555556,Accidente por MAP,"(3.576666667, -73.95555556)",Fuerza publica
ANTIOQUIA,5736,Rural,2014,5,No,Fuerza publica,Herido,Masculino,7.21,-74.85222222,Accidente por MAP,"(7.21, -74.85222222)",Fuerza publica
CAQUETA,18592,Rural,2014,5,No,Fuerza publica,Herido,Masculino,2.036666667,-75.03138889,Accidente por MAP,"(2.036666667, -75.03138889)",Fuerza publica
CAQUETA,18753,Rural,2014,4,No,Fuerza publica,Herido,Masculino,2.520833333,-74.74555556,Accidente por MAP,"(2.520833333, -74.74555556)",Fuerza publica
BOLIVAR,13473,Rural,2014,4,No,Fuerza publica,Muerto,Masculino,8.158888889,-74.25777778,Accidente por MAP,"(8.158888889, -74.25777778)",Fuerza publica
ANTIOQUIA,5790,Rural,2012,8,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)",Transito por via usual
ANTIOQUIA,5031,Rural,2013,12,No,Civil,Herido,Masculino,6.909756999,-75.08032592,Accidente por MAP,"(6.909756999, -75.08032592)","Pasando, estando cerca"
ANTIOQUIA,5040,Rural,2014,5,No,Civil,Herido,Masculino,7.164869016,-75.18649097,Accidente por MAP,"(7.164869016, -75.18649097)","Pasando, estando cerca"
ANTIOQUIA,5040,Rural,2014,5,No,Civil,Herido,Masculino,7.164869016,-75.18649097,Accidente por MAP,"(7.164869016, -75.18649097)","Pasando, estando cerca"
CHOCO,27025,Rural,2014,5,Indigena,Civil,Muerto,Masculino,5.523673,-76.978941,Accidente por MAP,"(5.523673, -76.978941)","Recogiendo comida, agua ó  madera"
CHOCO,27073,Rural,2014,6,Indigena,Civil,Herido,Masculino,5.410131,-76.415554,Accidente por MAP,"(5.410131, -76.415554)","Recogiendo comida, agua ó  madera"
ANTIOQUIA,5604,Rural,2006,10,No,Fuerza publica,Herido,Masculino,7.028009,-74.693451,Accidente por MAP,"(7.028009, -74.693451)",Fuerza publica
ANTIOQUIA,5647,Rural,2014,5,No,Fuerza publica,Herido,Masculino,6.974166667,-75.62194444,Accidente por MAP,"(6.974166667, -75.62194444)",Fuerza publica
CAQUETA,18410,Rural,2014,5,No,Fuerza publica,Herido,Masculino,1.200277778,-75.12833333,Accidente por MAP,"(1.200277778, -75.12833333)",Fuerza publica
CHOCO,27413,Rural,2014,5,No,Fuerza publica,Herido,Masculino,5.598055556,-76.44805556,Accidente por MAP,"(5.598055556, -76.44805556)",Fuerza publica
ANTIOQUIA,5040,Rural,2014,6,No,Fuerza publica,Herido,Masculino,7.300277778,-75.06166667,Accidente por MAP,"(7.300277778, -75.06166667)",Fuerza publica
ANTIOQUIA,5361,Rural,2014,6,No,Fuerza publica,Muerto,Masculino,7.2875,-75.77472222,Accidente por MAP,"(7.2875, -75.77472222)",Fuerza publica
NARINO,52405,Rural,2014,6,No,Fuerza publica,Muerto,Masculino,1.929722222,-77.39111111,Accidente por MAP,"(1.929722222, -77.39111111)",Fuerza publica
NARINO,52405,Rural,2014,6,No,Fuerza publica,Herido,Masculino,1.929722222,-77.39111111,Accidente por MAP,"(1.929722222, -77.39111111)",Fuerza publica
ANTIOQUIA,5040,Rural,2014,6,No,Fuerza publica,Herido,Masculino,7.294166667,-75.06333333,Accidente por MAP,"(7.294166667, -75.06333333)",Fuerza publica
PUTUMAYO,86568,Rural,2014,6,No,Fuerza publica,Herido,Masculino,0.395277778,-76.65583333,Accidente por MAP,"(0.3952777778, -76.65583333)",Fuerza publica
VALLE DEL CAUCA,76275,Rural,2014,6,No,Fuerza publica,Herido,Masculino,3.247777778,-76.17722222,Accidente por MAP,"(3.247777778, -76.17722222)",Fuerza publica
META,50370,Rural,2014,6,No,Fuerza publica,Herido,Masculino,3.219722222,-74.47166667,Accidente por MAP,"(3.219722222, -74.47166667)",Fuerza publica
BOYACA,15223,Rural,2014,6,No,Fuerza publica,Herido,Masculino,6.935,-71.99361111,Accidente por MAP,"(6.935, -71.99361111)",Fuerza publica
HUILA,41206,Rural,2014,6,No,Fuerza publica,Herido,Masculino,3.607777778,-74.6275,Accidente por MAP,"(3.607777778, -74.6275)",Sin Información
NARINO,52678,Rural,2014,6,No,Fuerza publica,Muerto,Masculino,1.455,-77.75555556,Accidente por MAP,"(1.455, -77.75555556)",Fuerza publica
ANTIOQUIA,5040,Rural,2014,6,No,Fuerza publica,Herido,Masculino,6.950277778,-75.16527778,Accidente por MAP,"(6.950277778, -75.16527778)",Fuerza publica
ARAUCA,81794,Rural,2014,5,No,Fuerza publica,Herido,Masculino,6.527222222,-71.67777778,Accidente por MAP,"(6.527222222, -71.67777778)",Fuerza publica
NORTE DE SANTANDER,54800,Rural,2013,2,No,Fuerza publica,Herido,Masculino,8.601666667,-73.29361111,Accidente por MAP,"(8.601666667, -73.29361111)",Fuerza publica
ANTIOQUIA,5040,Rural,2014,7,No,Fuerza publica,Muerto,Masculino,7.063333333,-75.15194444,Accidente por MAP,"(7.063333333, -75.15194444)",Fuerza publica
ARAUCA,81736,Rural,2014,7,No,Fuerza publica,Herido,Masculino,6.833055556,-71.78444444,Accidente por MAP,"(6.833055556, -71.78444444)",Fuerza publica
ANTIOQUIA,5652,Rural,2004,11,No,Civil,Herido,Masculino,5.913918,-74.991378,Accidente por MAP,"(5.913918, -74.991378)",Sin Información
NARINO,52699,Rural,2009,8,No,Fuerza publica,Herido,Masculino,1.414444444,-77.79,Accidente por MAP,"(1.414444444, -77.79)",Fuerza publica
CAQUETA,18410,Rural,2014,7,No,Fuerza publica,Herido,Masculino,1.160833333,-75.08805556,Accidente por MAP,"(1.160833333, -75.08805556)",Fuerza publica
CAQUETA,18756,Rural,2014,7,No,Fuerza publica,Herido,Masculino,1.030277778,-75.18027778,Accidente por MAP,"(1.030277778, -75.18027778)",Fuerza publica
CORDOBA,23580,Rural,2014,7,No,Fuerza publica,Herido,Masculino,7.534166667,-75.84527778,Accidente por MAP,"(7.534166667, -75.84527778)",Fuerza publica
META,50330,Rural,2014,7,No,Fuerza publica,Herido,Masculino,3.39,-74.22805556,Accidente por MAP,"(3.39, -74.22805556)",Fuerza publica
ANTIOQUIA,5887,Rural,2014,7,No,Fuerza publica,Herido,Masculino,7.053888889,-75.59416667,Accidente por MAP,"(7.053888889, -75.59416667)",Fuerza publica
ANTIOQUIA,5887,Rural,2014,7,No,Fuerza publica,Herido,Masculino,7.053888889,-75.59416667,Accidente por MAP,"(7.053888889, -75.59416667)",Fuerza publica
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)",Manipulación
TOLIMA,73616,Rural,2010,11,No,Fuerza publica,Herido,Masculino,3.555277778,-75.8075,Accidente por MAP,"(3.555277778, -75.8075)",Fuerza publica
NORTE DE SANTANDER,54800,Rural,2007,10,No,Fuerza publica,Herido,Masculino,8.6875,-73.176389,Accidente por MAP,"(8.6875, -73.176389)",Fuerza publica
CAUCA,19256,Rural,2005,9,No,Fuerza publica,Herido,Masculino,2.509,-77.065,Accidente por MAP,"(2.509, -77.065)",Fuerza publica
NORTE DE SANTANDER,54344,Rural,2005,6,No,Fuerza publica,Herido,Masculino,8.346111,-73.099167,Accidente por MAP,"(8.346111, -73.099167)",Fuerza publica
ANTIOQUIA,5790,Rural,2010,5,No,Fuerza publica,Herido,Masculino,7.489444444,-75.47777778,Accidente por MAP,"(7.489444444, -75.47777778)",Fuerza publica
ANTIOQUIA,5361,Rural,2009,6,No,Fuerza publica,Herido,Masculino,7.344444444,-75.81944444,Accidente por MAP,"(7.344444444, -75.81944444)",Fuerza publica
ANTIOQUIA,5790,Rural,2009,9,No,Fuerza publica,Herido,Masculino,7.422222222,-75.36944444,Accidente por MAP,"(7.422222222, -75.36944444)",Fuerza publica
ANTIOQUIA,5361,Rural,2004,10,No,Fuerza publica,Muerto,Masculino,7.171637,-75.764403,Accidente por MAP,"(7.171637, -75.764403)",Fuerza publica
BOLIVAR,13894,Rural,2003,6,No,Fuerza publica,Herido,Masculino,9.733253,-74.832099,Accidente por MAP,"(9.733253, -74.832099)",Actividades fuerza publica
CAUCA,19701,Rural,2004,9,No,Fuerza publica,Herido,Masculino,1.683051925,-76.57700623,Accidente por MAP,"(1.683051925, -76.57700623)",Actividades fuerza publica
ARAUCA,81065,Rural,2010,11,No,Fuerza publica,Herido,Masculino,6.664444444,-71.13527778,Accidente por MAP,"(6.664444444, -71.13527778)",Fuerza publica
GUAVIARE,95001,Rural,2004,6,No,Fuerza publica,Herido,Masculino,2.035,-73.456,Accidente por MAP,"(2.035, -73.456)",Fuerza publica
TOLIMA,73555,Rural,2008,10,No,Fuerza publica,Herido,Masculino,3.082527778,-75.67720361,Accidente por MAP,"(3.082527778, -75.67720361)",Fuerza publica
META,50370,Rural,2009,5,No,Fuerza publica,Herido,Masculino,3.180555556,-74.41027778,Accidente por MAP,"(3.180555556, -74.41027778)",Fuerza publica
CAQUETA,18753,Rural,2008,10,No,Fuerza publica,Herido,Masculino,2.385162222,-74.73689306,Accidente por MAP,"(2.385162222, -74.73689306)",Fuerza publica
CAQUETA,18753,Rural,2008,10,No,Fuerza publica,Herido,Masculino,2.790555556,-74.65555556,Accidente por MAP,"(2.790555556, -74.65555556)",Fuerza publica
NARINO,52835,Rural,2011,11,No,Fuerza publica,Muerto,Masculino,1.314166667,-78.59916667,Accidente por MAP,"(1.314166667, -78.59916667)",Fuerza publica
CAQUETA,18753,Rural,2008,10,No,Fuerza publica,Herido,Masculino,2.695277778,-74.85805556,Accidente por MAP,"(2.695277778, -74.85805556)",Fuerza publica
CESAR,20621,Rural,2007,11,No,Fuerza publica,Herido,Masculino,10.2375,-73.034444,Accidente por MAP,"(10.2375, -73.034444)",Fuerza publica
META,50590,Rural,2008,4,No,Fuerza publica,Muerto,Masculino,2.722778,-73.286389,Accidente por MAP,"(2.722778, -73.286389)",Fuerza publica
CESAR,20001,Rural,2002,11,No,Fuerza publica,Herido,Masculino,10.083091,-73.682991,Accidente por MAP,"(10.083091, -73.682991)",Fuerza publica
NARINO,52835,Rural,2011,11,No,Fuerza publica,Muerto,Masculino,1.315277778,-78.59972222,Accidente por MAP,"(1.315277778, -78.59972222)",Fuerza publica
CESAR,20228,Rural,2005,2,No,Fuerza publica,Herido,Masculino,9.183056,-73.406389,Accidente por MAP,"(9.183056, -73.406389)",Fuerza publica
NORTE DE SANTANDER,54344,Rural,2010,3,No,Fuerza publica,Herido,Masculino,8.342777778,-73.05,Accidente por MAP,"(8.342777778, -73.05)",Fuerza publica
ANTIOQUIA,5790,Rural,2009,10,No,Fuerza publica,Herido,Masculino,7.416944444,-75.80083333,Accidente por MAP,"(7.416944444, -75.80083333)",Fuerza publica
CAQUETA,18001,Rural,2006,7,No,Fuerza publica,Herido,Masculino,1.7125,-75.606944,Accidente por MAP,"(1.7125, -75.606944)",Fuerza publica
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
ARAUCA,81736,Rural,2014,7,No,Civil,Herido,Masculino,6.958127112,-71.87358431,Accidente por MAP,"(6.958127112, -71.87358431)",Mantenimiento de infraestructura
ARAUCA,81065,Rural,2014,5,No,Civil,Herido,Masculino,7.019086896,-71.43138709,Accidente por MAP,"(7.019086896, -71.43138709)",Agricultura
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Masculino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
PUTUMAYO,86320,Rural,2014,5,No,Civil,Herido,Femenino,0.664866,-76.869171,Accidente por MUSE,"(0.664866, -76.869171)","Pasando, estando cerca"
ARAUCA,81065,Rural,2014,7,No,Civil,Herido,Femenino,7.019086896,-71.43138709,Accidente por MUSE,"(7.019086896, -71.43138709)",Jugando
ARAUCA,81065,Rural,2014,7,No,Civil,Herido,Masculino,7.019086896,-71.43138709,Accidente por MUSE,"(7.019086896, -71.43138709)",Jugando
ARAUCA,81736,Rural,2014,7,No,Civil,Herido,Masculino,6.958127112,-71.87358431,Accidente por MAP,"(6.958127112, -71.87358431)",Mantenimiento de infraestructura
BOLIVAR,13473,Rural,2014,4,No,Fuerza publica,Muerto,Masculino,8.158888889,-74.25777778,Accidente por MAP,"(8.158888889, -74.25777778)",Fuerza publica
